41.4	0	-0.45	-0.9	119.504146	25.963603	11.4687815	1025	14	0.24	0	0.1468	18	2.64
40.5	0	-0.432	-0.882	119.504151	25.963703	11.13072927	1012	14	0.24	0	0.1468	18	2.58
39	0	-0.45	-0.864	119.504158	25.963808	11.69642834	987	14	61.06	0	0.1467	18	2.42
37.2	0	-0.414	-0.864	119.504159	25.963903	10.56399772	950	14	59.04	0	0.1466	18	2.34
35.9	0	-0.414	-0.864	119.504161	25.963996	10.34306743	850	16	58.53	0	0.1465	20	2.32
34.7	0	-0.414	-0.882	119.504166	25.964083	9.686870131	812	18	60.3	0	0.1466	22	2.39
34.9	0	-0.432	-0.918	119.504166	25.964171	9.785159688	812	18	60.8	0	0.1466	22	2.41
34.4	0	-0.414	-0.864	119.504166	25.964258	9.673964692	1025	23	0.39	0.065	0.1467	28	4.04
34.5	-0.054	-0.432	-0.954	119.504181	25.964341	9.350218235	1387	15	0.31	0	0.1463	21	3.18
33.3	0	-0.396	-0.846	119.504189	25.964424	9.263772902	1262	12	0.26	0	0.1462	15	2.67
34.1	0	-0.432	-0.9	119.504193	25.964515	10.12664323	1000	14	61.82	0	0.1462	17	2.45
34.5	-0.18	-0.486	-0.954	119.504189	25.964606	10.12664322	975	14	63.84	0	0.1462	19	2.53
32.9	0	-0.378	-0.954	119.504191	25.964695	9.898374272	962	15	64.33	0.005	0.1463	19	2.55
32.6	-0.054	-0.36	-0.864	119.504191	25.96478	9.451574699	1312	20	0.41	0.07	0.1465	25	4.23
31.5	-0.054	-0.414	-0.9	119.504193	25.964858	8.675514048	1350	27	0.57	0.085	0.1466	32	5.92
30.8	0	-0.396	-0.918	119.504195	25.964936	8.675514045	1362	29	0.64	0.095	0.1469	32	6.62
29.9	0	-0.36	-0.954	119.504176	25.96502	9.531558889	1437	29	0.65	0.095	0.1466	36	6.73
31	0.054	-0.396	-0.864	119.50418	25.965096	8.460275515	1450	26	0.52	0.055	0.1462	34	5.43
31.6	0	-0.414	-0.9	119.504183	25.965176	8.900654036	1237	14	0.27	0	0.1464	16	2.88
31.7	0	-0.396	-0.9	119.50418	25.965258	9.122920814	1025	14	0.24	0	0.1464	18	2.66
32.4	0	-0.396	-0.9	119.504161	25.965351	10.51413184	950	15	61.31	0.055	0.1464	19	2.43
32.3	-0.072	-0.342	-0.9	119.504146	25.965439	9.899395892	1525	41	1.08	0.135	0.1461	44	11.16
33	0	-0.234	-0.72	119.504145	25.965521	9.118537739	1737	31	0.6	0	0.1469	50	6.3
33.7	0	-0.36	-0.828	119.504136	25.965613	10.26942995	1275	21	0.57	0.11	0.1474	18	5.95
33.4	-0.072	-0.378	-0.954	119.504128	25.965701	9.817788669	1625	45	1.31	0.14	0.1468	45	13.4
34.5	0	-0.342	-0.918	119.504143	25.96579	10.00932123	1837	47	1.36	0.135	0.1468	56	13.99
36.2	0	-0.36	-0.936	119.504145	25.965881	10.12071985	1837	45	1.26	0.13	0.1469	53	12.93
37.4	-0.072	-0.396	-0.954	119.504146	25.965975	10.45280774	1487	14	0.29	0	0.1469	19	3.13
37.4	0.072	-0.36	-0.954	119.504155	25.966068	10.38020162	1600	31	0.75	0.105	0.1472	36	7.82
